Hour,AL,AT,BA,BG,CH,CZ,DE,ES,FI,FR,GR,HR,IT,ME,MK,NO,PL,PT,RO,RS,SE,SI,SK
1160,734.9073230270697,90.06463562830197,574.4990457221999,222.1150792694439,179.3628385713212,80.346324659864,126.66669827774815,5463.6329302855,710.1545117463291,2060.5202422606976,338.6361005333295,961.0571744860189,1818.9686401650583,459.0991525423729,206.48119522836987,1083.2799644110487,34.41343521685061,3476.285714285714,483.26090880738394,41.898603109535415,732.2563705571115,0.0,6.425087541316055
1161,734.9073230270697,90.06463562830197,574.4990457221999,222.1150792694439,179.3628385713212,80.346324659864,126.66669827774815,5463.6329302855,710.1545117463291,2060.5202422606976,338.6361005333295,961.0571744860189,1818.9686401650583,459.0991525423729,206.48119522836987,1083.2799644110487,34.41343521685061,3476.285714285714,483.26090880738394,41.898603109535415,732.2563705571115,0.0,6.425087541316055
1162,734.9073230270697,90.06463562830197,574.4990457221999,222.1150792694439,179.3628385713212,80.346324659864,126.66669827774815,5463.6329302855,710.1545117463291,2060.5202422606976,338.6361005333295,961.0571744860189,1818.9686401650583,459.0991525423729,206.48119522836987,1083.2799644110487,34.41343521685061,3476.285714285714,483.26090880738394,41.898603109535415,732.2563705571115,0.0,6.425087541316055
1163,734.9073230270697,90.06463562830197,574.4990457221999,222.1150792694439,179.3628385713212,80.346324659864,126.66669827774815,5463.6329302855,710.1545117463291,2060.5202422606976,338.6361005333295,961.0571744860189,1818.9686401650583,459.0991525423729,206.48119522836987,1083.2799644110487,34.41343521685061,3476.285714285714,483.26090880738394,41.898603109535415,732.2563705571115,0.0,6.425087541316055
1164,734.9073230270697,90.06463562830197,574.4990457221999,222.1150792694439,179.3628385713212,80.346324659864,126.66669827774815,5463.6329302855,710.1545117463291,2060.5202422606976,338.6361005333295,961.0571744860189,1818.9686401650583,459.0991525423729,206.48119522836987,1083.2799644110487,34.41343521685061,3476.285714285714,483.26090880738394,41.898603109535415,732.2563705571115,0.0,6.425087541316055
1165,734.9073230270697,90.06463562830197,574.4990457221999,222.1150792694439,179.3628385713212,80.346324659864,126.66669827774815,5463.6329302855,710.1545117463291,2060.5202422606976,338.6361005333295,961.0571744860189,1818.9686401650583,459.0991525423729,206.48119522836987,1083.2799644110487,34.41343521685061,3476.285714285714,483.26090880738394,41.898603109535415,732.2563705571115,0.0,6.425087541316055
1166,734.9073230270697,90.06463562830197,574.4990457221999,222.1150792694439,179.3628385713212,80.346324659864,126.66669827774815,5463.6329302855,710.1545117463291,2060.5202422606976,338.6361005333295,961.0571744860189,1818.9686401650583,459.0991525423729,206.48119522836987,1083.2799644110487,34.41343521685061,3476.285714285714,483.26090880738394,41.898603109535415,732.2563705571115,0.0,6.425087541316055
1167,734.9073230270697,90.06463562830197,574.4990457221999,222.1150792694439,179.3628385713212,80.346324659864,126.66669827774815,5463.6329302855,710.1545117463291,2060.5202422606976,338.6361005333295,961.0571744860189,1818.9686401650583,459.0991525423729,206.48119522836987,1083.2799644110487,34.41343521685061,3476.285714285714,483.26090880738394,41.898603109535415,732.2563705571115,0.0,6.425087541316055
1168,734.9073230270697,90.06463562830197,574.4990457221999,222.1150792694439,179.3628385713212,80.346324659864,126.66669827774815,5463.6329302855,710.1545117463291,2060.5202422606976,338.6361005333295,961.0571744860189,1818.9686401650583,459.0991525423729,206.48119522836987,1083.2799644110487,34.41343521685061,3476.285714285714,483.26090880738394,41.898603109535415,732.2563705571115,0.0,6.425087541316055
1169,734.9073230270697,90.06463562830197,574.4990457221999,222.1150792694439,179.3628385713212,80.346324659864,126.66669827774815,5463.6329302855,710.1545117463291,2060.5202422606976,338.6361005333295,961.0571744860189,1818.9686401650583,459.0991525423729,206.48119522836987,1083.2799644110487,34.41343521685061,3476.285714285714,483.26090880738394,41.898603109535415,732.2563705571115,0.0,6.425087541316055
1170,734.9073230270697,90.06463562830197,574.4990457221999,222.1150792694439,179.3628385713212,80.346324659864,126.66669827774815,5463.6329302855,710.1545117463291,2060.5202422606976,338.6361005333295,961.0571744860189,1818.9686401650583,459.0991525423729,206.48119522836987,1083.2799644110487,34.41343521685061,3476.285714285714,483.26090880738394,41.898603109535415,732.2563705571115,0.0,6.425087541316055
1171,734.9073230270697,90.06463562830197,574.4990457221999,222.1150792694439,179.3628385713212,80.346324659864,126.66669827774815,5463.6329302855,710.1545117463291,2060.5202422606976,338.6361005333295,961.0571744860189,1818.9686401650583,459.0991525423729,206.48119522836987,1083.2799644110487,34.41343521685061,3476.285714285714,483.26090880738394,41.898603109535415,732.2563705571115,0.0,6.425087541316055
1172,734.9073230270697,90.06463562830197,574.4990457221999,222.1150792694439,179.3628385713212,80.346324659864,126.66669827774815,5463.6329302855,710.1545117463291,2060.5202422606976,338.6361005333295,961.0571744860189,1818.9686401650583,459.0991525423729,206.48119522836987,1083.2799644110487,34.41343521685061,3476.285714285714,483.26090880738394,41.898603109535415,732.2563705571115,0.0,6.425087541316055
1173,734.9073230270697,90.06463562830197,574.4990457221999,222.1150792694439,179.3628385713212,80.346324659864,126.66669827774815,5463.6329302855,710.1545117463291,2060.5202422606976,338.6361005333295,961.0571744860189,1818.9686401650583,459.0991525423729,206.48119522836987,1083.2799644110487,34.41343521685061,3476.285714285714,483.26090880738394,41.898603109535415,732.2563705571115,0.0,6.425087541316055
1174,734.9073230270697,90.06463562830197,574.4990457221999,222.1150792694439,179.3628385713212,80.346324659864,126.66669827774815,5463.6329302855,710.1545117463291,2060.5202422606976,338.6361005333295,961.0571744860189,1818.9686401650583,459.0991525423729,206.48119522836987,1083.2799644110487,34.41343521685061,3476.285714285714,483.26090880738394,41.898603109535415,732.2563705571115,0.0,6.425087541316055
1175,734.9073230270697,90.06463562830197,574.4990457221999,222.1150792694439,179.3628385713212,80.346324659864,126.66669827774815,5463.6329302855,710.1545117463291,2060.5202422606976,338.6361005333295,961.0571744860189,1818.9686401650583,459.0991525423729,206.48119522836987,1083.2799644110487,34.41343521685061,3476.285714285714,483.26090880738394,41.898603109535415,732.2563705571115,0.0,6.425087541316055
1176,734.9073230270697,90.06463562830197,574.4990457221999,222.1150792694439,179.3628385713212,80.346324659864,126.66669827774815,5463.6329302855,710.1545117463291,2060.5202422606976,338.6361005333295,961.0571744860189,1818.9686401650583,459.0991525423729,206.48119522836987,1083.2799644110487,34.41343521685061,3476.285714285714,483.26090880738394,41.898603109535415,732.2563705571115,0.0,6.425087541316055
1177,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1178,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1179,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1180,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1181,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1182,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1183,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1184,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1185,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1186,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1187,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1188,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1189,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1190,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1191,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1192,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1193,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1194,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1195,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1196,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1197,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1198,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1199,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1200,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1201,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1202,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1203,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1204,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1205,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1206,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1207,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1208,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1209,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1210,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1211,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1212,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1213,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1214,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1215,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1216,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1217,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1218,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1219,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1220,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1221,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1222,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1223,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1224,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1225,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1226,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1227,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1228,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1229,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1230,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1231,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1232,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
1233,1160.7545853847203,94.03929796602256,516.3558882132368,208.59484514624805,261.61096602268947,75.17532551020406,103.73870038404704,4856.863268419278,681.6162650517726,2334.3292854340157,490.8611670795514,789.116987575772,1746.3502142616214,399.3345762711866,230.5214651521582,1467.3860536783095,34.665779379760615,3182.339285714286,486.8760033722549,108.70725747311992,1389.1968636558474,0.0,5.843613172334274
