Hour,AL,AT,BA,BG,CH,CZ,DE,ES,FI,FR,GR,HR,IT,ME,MK,NO,PL,PT,RO,RS,SE,SI,SK
11,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
12,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
13,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
14,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
15,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
16,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
17,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
18,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
19,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
20,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
21,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
22,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
23,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
24,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
25,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
26,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
27,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
28,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
29,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
30,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
31,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
32,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
33,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
34,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
35,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
36,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
37,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
38,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
39,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
40,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
41,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
42,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
43,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
44,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
45,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
46,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
47,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
48,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
49,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
50,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
51,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
52,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
53,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
54,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
55,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
56,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
57,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
58,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
59,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
60,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
61,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
62,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
63,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
64,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
65,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
66,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
67,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
68,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
69,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
70,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
71,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
72,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
73,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
74,1054.8758230935757,98.61364487762697,489.8187141456224,149.57590401057143,484.40357134150884,54.6453586734694,129.17062997858494,3022.392815153622,2106.28651803929,2287.5076532050275,485.8817172052958,705.5464002978351,1848.5426723476683,429.78813559322055,150.9836302892862,10796.68036090612,38.13551161977305,3375.0535714285716,489.28390298368583,87.80664192333256,4817.68666571404,0.0,5.32008463719382
